site_id,timestamp,biomass_density_g_L,biomass_produced_kg,water_temp_C,pH,dissolved_O2_mg_L,dissolved_CO2_mg_L,turbidity_NTU,light_PAR,harvested_g_L
site-b,2026-08-30T06:00:00Z,0.7419,10.8469,16.02,7.31,7.94,18.71,54.0,103.4,0.0
site-b,2026-08-30T07:00:00Z,0.7433,27.3712,16.44,7.65,10.57,12.64,50.1,600.4,0.0
site-b,2026-08-30T08:00:00Z,0.745,34.7205,18.39,7.61,10.78,13.66,51.5,1059.1,0.0
site-b,2026-08-30T09:00:00Z,0.7471,42.6345,19.77,7.71,11.36,12.97,53.5,1450.3,0.0
site-b,2026-08-30T10:00:00Z,0.7491,39.9627,21.27,7.7,11.06,13.14,52.2,1749.0,0.0
site-b,2026-08-30T11:00:00Z,0.7508,33.7767,22.81,7.67,10.7,13.94,52.1,1936.2,0.0
site-b,2026-08-30T12:00:00Z,0.7526,35.8762,24.02,7.59,10.8,13.86,53.1,2000.0,0.0
site-b,2026-08-30T13:00:00Z,0.7545,36.7571,24.6,7.66,10.91,14.16,54.0,1936.2,0.0
site-b,2026-08-30T14:00:00Z,0.7565,40.4147,25.68,7.71,10.95,12.66,54.7,1749.0,0.0
site-b,2026-08-30T15:00:00Z,0.7585,41.4105,25.27,7.68,11.19,12.92,53.3,1450.3,0.0
site-b,2026-08-30T16:00:00Z,0.7604,37.9849,25.21,7.71,10.79,13.55,54.4,1059.1,0.0
site-b,2026-08-30T17:00:00Z,0.7621,33.8719,24.48,7.69,10.27,14.13,53.5,600.4,0.0
site-b,2026-08-30T18:00:00Z,0.763,14.213,23.7,7.34,8.25,18.35,51.7,103.4,0.0
site-b,2026-08-30T19:00:00Z,0.7632,0.0,22.67,7.11,6.78,21.74,53.0,0.0,0.0
site-b,2026-08-30T20:00:00Z,0.7634,0.0,21.45,7.11,6.77,21.13,53.8,0.0,0.0
site-b,2026-08-30T21:00:00Z,0.7636,0.0,20.35,7.11,6.8,22.25,52.4,0.0,0.0
site-b,2026-08-30T22:00:00Z,0.7638,0.0,18.49,7.14,7.03,21.82,54.6,0.0,0.0
site-b,2026-08-30T23:00:00Z,0.764,0.0,17.45,7.19,6.68,22.53,54.1,0.0,0.0
site-b,2026-08-31T00:00:00Z,0.7642,0.0,15.68,7.15,6.67,21.92,52.1,0.0,0.0
site-b,2026-08-31T01:00:00Z,0.7644,0.0,15.28,7.19,6.59,21.62,52.3,0.0,0.0
site-b,2026-08-31T02:00:00Z,0.7646,0.0,14.44,7.19,7.0,21.5,55.0,0.0,0.0
site-b,2026-08-31T03:00:00Z,0.7648,0.0,14.26,7.18,6.98,22.37,53.8,0.0,0.0
site-b,2026-08-31T04:00:00Z,0.765,0.0,14.97,7.23,6.59,22.47,55.6,0.0,0.0
site-b,2026-08-31T05:00:00Z,0.7652,0.0,15.19,7.11,7.03,21.38,52.3,0.0,0.0
site-b,2026-08-31T06:00:00Z,0.7659,10.5931,15.83,7.36,8.32,18.3,53.9,98.9,0.0
site-b,2026-08-31T07:00:00Z,0.7673,27.0638,17.38,7.58,10.53,13.74,54.7,596.8,0.0
site-b,2026-08-31T08:00:00Z,0.7691,35.121,18.24,7.68,11.12,12.96,51.8,1056.6,0.0
site-b,2026-08-31T09:00:00Z,0.7709,35.4909,20.04,7.69,11.33,11.88,52.5,1448.8,0.0
site-b,2026-08-31T10:00:00Z,0.7728,38.7288,21.52,7.68,10.97,13.78,52.8,1748.3,0.0
site-b,2026-08-31T11:00:00Z,0.7744,31.054,22.47,7.63,10.05,14.81,52.4,1936.1,0.0
site-b,2026-08-31T12:00:00Z,0.7761,32.7556,23.95,7.63,10.72,14.39,55.6,2000.0,0.0
site-b,2026-08-31T13:00:00Z,0.7779,35.4696,24.48,7.63,11.06,12.96,54.7,1936.1,0.0
site-b,2026-08-31T14:00:00Z,0.7797,36.3292,25.34,7.65,10.74,13.03,53.0,1748.3,0.0
site-b,2026-08-31T15:00:00Z,0.7817,41.5379,25.47,7.76,11.31,12.21,54.6,1448.8,0.0
site-b,2026-08-31T16:00:00Z,0.7835,35.0577,25.12,7.67,10.84,13.37,52.2,1056.6,0.0
site-b,2026-08-31T17:00:00Z,0.7852,33.4123,25.18,7.59,10.22,14.5,54.3,596.8,0.0
site-b,2026-08-31T18:00:00Z,0.786,12.8186,24.21,7.36,8.27,18.24,53.9,98.9,0.0
site-b,2026-08-31T19:00:00Z,0.7862,0.0,22.85,7.19,7.07,22.0,54.4,0.0,0.0
site-b,2026-08-31T20:00:00Z,0.7864,0.0,21.33,7.12,6.96,21.87,53.9,0.0,0.0
site-b,2026-08-31T21:00:00Z,0.7866,0.0,20.16,7.16,6.85,21.48,54.3,0.0,0.0
site-b,2026-08-31T22:00:00Z,0.7868,0.0,18.43,7.11,7.16,21.23,49.7,0.0,0.0
site-b,2026-08-31T23:00:00Z,0.787,0.0,17.23,7.12,6.72,22.18,53.7,0.0,0.0
site-b,2026-09-01T00:00:00Z,0.7873,0.0,16.44,7.12,6.62,21.38,55.1,0.0,0.0
site-b,2026-09-01T01:00:00Z,0.7875,0.0,15.1,7.15,6.79,22.11,56.4,0.0,0.0
site-b,2026-09-01T02:00:00Z,0.7877,0.0,15.03,7.11,6.67,21.78,55.9,0.0,0.0
site-b,2026-09-01T03:00:00Z,0.7879,0.0,14.46,7.18,6.83,22.68,54.9,0.0,0.0
site-b,2026-09-01T04:00:00Z,0.7881,0.0,14.28,7.14,6.62,21.57,54.5,0.0,0.0
site-b,2026-09-01T05:00:00Z,0.7883,0.0,15.46,7.14,6.81,21.9,55.3,0.0,0.0
site-b,2026-09-01T06:00:00Z,0.7889,9.1494,16.13,7.33,8.12,19.31,55.1,94.3,0.0
site-b,2026-09-01T07:00:00Z,0.7902,24.2836,17.22,7.59,10.56,14.02,53.0,593.2,0.0
site-b,2026-09-01T08:00:00Z,0.7919,32.1598,18.14,7.7,11.28,12.39,55.9,1054.0,0.0
site-b,2026-09-01T09:00:00Z,0.7936,34.5297,20.3,7.72,11.09,13.48,51.9,1447.2,0.0
site-b,2026-09-01T10:00:00Z,0.7955,37.4627,20.89,7.64,10.99,12.48,52.6,1747.6,0.0
site-b,2026-09-01T11:00:00Z,0.7972,33.9666,22.89,7.57,10.45,13.45,55.7,1935.9,0.0
site-b,2026-09-01T12:00:00Z,0.799,35.3176,23.92,7.63,10.67,14.37,54.2,2000.0,0.0
site-b,2026-09-01T13:00:00Z,0.8007,33.5653,24.8,7.61,10.99,13.31,56.1,1935.9,0.0
site-b,2026-09-01T14:00:00Z,0.8025,35.7219,25.42,7.62,10.91,12.83,57.7,1747.6,0.0
site-b,2026-09-01T15:00:00Z,0.8044,38.3161,25.78,7.7,11.1,12.36,56.9,1447.2,0.0
site-b,2026-09-01T16:00:00Z,0.8061,33.5221,25.06,7.66,11.14,14.13,54.7,1054.0,0.0
site-b,2026-09-01T17:00:00Z,0.8076,28.9319,24.91,7.57,10.37,14.42,55.7,593.2,0.0
site-b,2026-09-01T18:00:00Z,0.8084,12.1925,24.0,7.32,8.33,18.56,56.8,94.3,0.0
site-b,2026-09-01T19:00:00Z,0.8086,0.0,22.75,7.15,6.74,22.24,55.1,0.0,0.0
site-b,2026-09-01T20:00:00Z,0.8088,0.0,21.16,7.17,6.44,20.94,53.8,0.0,0.0
site-b,2026-09-01T21:00:00Z,0.809,0.0,19.89,7.18,6.85,21.57,53.9,0.0,0.0
site-b,2026-09-01T22:00:00Z,0.8093,0.0,18.64,7.21,6.85,22.05,54.4,0.0,0.0
site-b,2026-09-01T23:00:00Z,0.8095,0.0,17.07,7.14,7.07,23.0,54.2,0.0,0.0
site-b,2026-09-02T00:00:00Z,0.8097,0.0,15.78,7.13,7.22,21.77,57.0,0.0,0.0
site-b,2026-09-02T01:00:00Z,0.8099,0.0,15.14,7.11,7.0,22.24,56.5,0.0,0.0
site-b,2026-09-02T02:00:00Z,0.8101,0.0,14.44,7.11,6.61,22.17,53.6,0.0,0.0
site-b,2026-09-02T03:00:00Z,0.8104,0.0,15.0,7.15,6.8,22.31,56.4,0.0,0.0
site-b,2026-09-02T04:00:00Z,0.8106,0.0,14.69,7.21,6.77,21.51,56.2,0.0,0.0
site-b,2026-09-02T05:00:00Z,0.8108,0.0,15.02,7.15,6.81,22.05,55.3,0.0,0.0
site-b,2026-09-02T06:00:00Z,0.8114,8.7864,16.0,7.3,8.48,18.79,52.2,89.7,0.0
site-b,2026-09-02T07:00:00Z,0.8127,23.472,17.16,7.56,10.53,13.87,56.1,589.5,0.0
site-b,2026-09-02T08:00:00Z,0.8143,32.2418,18.38,7.71,11.42,12.94,54.4,1051.4,0.0
site-b,2026-09-02T09:00:00Z,0.8159,31.0727,20.15,7.71,11.24,11.81,56.9,1445.6,0.0
site-b,2026-09-02T10:00:00Z,0.8177,35.6092,21.62,7.72,10.95,12.84,55.7,1746.8,0.0
site-b,2026-09-02T11:00:00Z,0.8192,27.7085,22.86,7.67,10.85,13.7,56.9,1935.7,0.0
site-b,2026-09-02T12:00:00Z,0.8206,28.4491,24.12,7.56,10.63,14.09,54.4,2000.0,0.0
site-b,2026-09-02T13:00:00Z,0.8222,31.209,24.99,7.62,10.67,13.49,54.6,1935.7,0.0
site-b,2026-09-02T14:00:00Z,0.824,33.6256,25.37,7.64,11.16,12.87,57.1,1746.8,0.0
site-b,2026-09-02T15:00:00Z,0.8257,33.5614,25.54,7.73,10.94,12.19,56.3,1445.6,0.0
site-b,2026-09-02T16:00:00Z,0.8274,34.6974,25.29,7.64,10.92,12.66,55.2,1051.4,0.0
site-b,2026-09-02T17:00:00Z,0.8288,26.8443,24.72,7.69,10.54,13.97,56.0,589.5,0.0
site-b,2026-09-02T18:00:00Z,0.8295,10.6246,24.2,7.32,8.33,19.43,56.0,89.7,0.0
site-b,2026-09-02T19:00:00Z,0.8298,0.0,22.73,7.15,6.54,21.76,55.2,0.0,0.0
site-b,2026-09-02T20:00:00Z,0.83,0.0,21.45,7.17,6.56,21.67,51.2,0.0,0.0
site-b,2026-09-02T21:00:00Z,0.8302,0.0,19.97,7.19,6.95,22.49,55.8,0.0,0.0
site-b,2026-09-02T22:00:00Z,0.8304,0.0,18.86,7.13,6.33,21.96,54.6,0.0,0.0
site-b,2026-09-02T23:00:00Z,0.8306,0.0,17.1,7.18,7.1,21.56,55.2,0.0,0.0
site-b,2026-09-03T00:00:00Z,0.8309,0.0,15.99,7.18,6.98,21.69,56.7,0.0,0.0
site-b,2026-09-03T01:00:00Z,0.8311,0.0,15.14,7.17,7.07,21.76,56.4,0.0,0.0
site-b,2026-09-03T02:00:00Z,0.8313,0.0,14.41,7.14,6.53,22.17,57.2,0.0,0.0
site-b,2026-09-03T03:00:00Z,0.8315,0.0,14.88,7.16,6.92,21.55,54.5,0.0,0.0
site-b,2026-09-03T04:00:00Z,0.8317,0.0,14.72,7.17,6.86,22.12,54.9,0.0,0.0
site-b,2026-09-03T05:00:00Z,0.832,0.0,14.87,7.17,6.82,21.45,54.9,0.0,0.0
site-b,2026-09-03T06:00:00Z,0.8325,8.087,16.36,7.27,8.29,18.03,55.3,85.1,0.0
site-b,2026-09-03T07:00:00Z,0.8339,25.7686,17.31,7.61,10.14,13.94,55.3,585.8,0.0
site-b,2026-09-03T08:00:00Z,0.8355,31.0393,18.97,7.66,11.03,12.7,55.0,1048.8,0.0
site-b,2026-09-03T09:00:00Z,0.8372,33.3707,20.48,7.71,11.11,12.86,59.2,1444.0,0.0
site-b,2026-09-03T10:00:00Z,0.8388,29.4852,21.42,7.67,11.2,13.34,54.9,1746.1,0.0
site-b,2026-09-03T11:00:00Z,0.8403,30.2314,22.98,7.61,10.61,13.8,56.7,1935.5,0.0
site-b,2026-09-03T12:00:00Z,0.8417,26.0112,23.57,7.62,10.48,14.57,54.8,2000.0,0.0
site-b,2026-09-03T13:00:00Z,0.8432,28.3577,24.66,7.62,10.77,14.33,57.9,1935.5,0.0
site-b,2026-09-03T14:00:00Z,0.8447,29.8254,25.24,7.7,11.09,13.45,58.2,1746.1,0.0
site-b,2026-09-03T15:00:00Z,0.8464,32.3315,25.63,7.69,11.04,12.42,54.0,1444.0,0.0
site-b,2026-09-03T16:00:00Z,0.8479,29.2382,25.01,7.64,11.12,13.01,55.3,1048.8,0.0
site-b,2026-09-03T17:00:00Z,0.8494,27.9363,25.05,7.61,10.51,15.05,57.0,585.8,0.0
site-b,2026-09-03T18:00:00Z,0.85,9.6914,23.87,7.33,7.98,19.09,57.4,85.1,0.0
site-b,2026-09-03T19:00:00Z,0.8503,0.0,22.67,7.18,6.83,22.16,56.6,0.0,0.0
site-b,2026-09-03T20:00:00Z,0.8505,0.0,21.23,7.14,6.46,21.54,57.0,0.0,0.0
site-b,2026-09-03T21:00:00Z,0.8507,0.0,20.01,7.22,6.57,22.34,54.9,0.0,0.0
site-b,2026-09-03T22:00:00Z,0.8509,0.0,18.45,7.16,6.57,21.5,55.4,0.0,0.0
site-b,2026-09-03T23:00:00Z,0.8512,0.0,17.46,7.18,7.01,22.24,56.9,0.0,0.0
site-b,2026-09-04T00:00:00Z,0.8514,0.0,16.03,7.14,6.48,22.35,55.4,0.0,0.0
site-b,2026-09-04T01:00:00Z,0.8516,0.0,15.08,7.13,7.01,21.95,53.9,0.0,0.0
site-b,2026-09-04T02:00:00Z,0.8518,0.0,14.65,7.12,6.69,22.27,54.6,0.0,0.0
site-b,2026-09-04T03:00:00Z,0.8521,0.0,14.39,7.15,6.9,21.89,56.5,0.0,0.0
site-b,2026-09-04T04:00:00Z,0.8523,0.0,14.43,7.16,7.04,21.74,58.2,0.0,0.0
site-b,2026-09-04T05:00:00Z,0.8525,0.0,15.33,7.16,6.86,22.31,54.5,0.0,0.0
site-b,2026-09-04T06:00:00Z,0.853,6.8896,16.22,7.26,7.99,19.57,55.7,80.5,0.0
site-b,2026-09-04T07:00:00Z,0.8543,22.3585,17.58,7.58,10.23,14.02,60.1,582.1,0.0
site-b,2026-09-04T08:00:00Z,0.8557,28.02,18.27,7.65,10.71,12.57,56.9,1046.1,0.0
site-b,2026-09-04T09:00:00Z,0.8574,31.229,20.5,7.68,11.42,12.12,54.6,1442.4,0.0
site-b,2026-09-04T10:00:00Z,0.8589,29.4789,21.46,7.65,10.86,13.29,55.2,1745.3,0.0
site-b,2026-09-04T11:00:00Z,0.8603,25.8977,22.79,7.64,10.37,13.24,59.9,1935.3,0.0
site-b,2026-09-04T12:00:00Z,0.8617,26.4198,24.01,7.64,10.43,13.3,55.5,2000.0,0.0
site-b,2026-09-04T13:00:00Z,0.8631,28.1452,24.38,7.67,10.83,13.09,58.7,1935.3,0.0
site-b,2026-09-04T14:00:00Z,0.8647,29.5897,25.35,7.69,11.27,13.05,56.6,1745.3,0.0
site-b,2026-09-04T15:00:00Z,0.8663,31.4,25.4,7.7,11.45,12.45,57.9,1442.4,0.0
site-b,2026-09-04T16:00:00Z,0.8677,26.1383,25.35,7.7,11.29,12.37,56.9,1046.1,0.0
site-b,2026-09-04T17:00:00Z,0.8691,25.235,24.8,7.61,10.1,14.23,57.2,582.1,0.0
site-b,2026-09-04T18:00:00Z,0.8696,8.2262,24.12,7.31,7.96,20.32,59.3,80.5,0.0
site-b,2026-09-04T19:00:00Z,0.8699,0.0,22.8,7.15,7.07,23.09,57.0,0.0,0.0
site-b,2026-09-04T20:00:00Z,0.8701,0.0,21.52,7.11,6.8,21.03,57.2,0.0,0.0
site-b,2026-09-04T21:00:00Z,0.8703,0.0,20.39,7.17,7.14,22.16,56.9,0.0,0.0
site-b,2026-09-04T22:00:00Z,0.8706,0.0,18.26,7.14,7.06,21.77,57.4,0.0,0.0
site-b,2026-09-04T23:00:00Z,0.8708,0.0,17.26,7.13,6.99,21.65,57.5,0.0,0.0
site-b,2026-09-05T00:00:00Z,0.871,0.0,16.26,7.14,6.81,22.33,57.4,0.0,0.0
site-b,2026-09-05T01:00:00Z,0.8712,0.0,15.3,7.23,6.82,21.99,56.2,0.0,0.0
site-b,2026-09-05T02:00:00Z,0.8715,0.0,15.12,7.18,6.53,22.51,54.2,0.0,0.0
site-b,2026-09-05T03:00:00Z,0.8717,0.0,14.24,7.12,6.48,22.23,57.9,0.0,0.0
site-b,2026-09-05T04:00:00Z,0.8719,0.0,14.75,7.07,6.97,22.42,57.4,0.0,0.0
site-b,2026-09-05T05:00:00Z,0.8722,0.0,15.46,7.16,7.0,21.64,56.2,0.0,0.0
site-b,2026-09-05T06:00:00Z,0.8727,6.4003,16.14,7.32,8.21,19.41,57.1,75.8,0.0
site-b,2026-09-05T07:00:00Z,0.8738,21.1614,17.46,7.59,10.66,14.62,57.5,578.4,0.0
site-b,2026-09-05T08:00:00Z,0.8752,25.06,18.19,7.69,11.18,13.23,57.9,1043.4,0.0
site-b,2026-09-05T09:00:00Z,0.6137,29.0138,19.93,7.78,11.28,13.26,47.6,1440.8,0.2045
site-b,2026-09-05T10:00:00Z,0.6163,54.1608,21.69,7.67,11.23,14.17,47.5,1744.5,0.0
site-b,2026-09-05T11:00:00Z,0.6187,51.3627,22.41,7.64,10.72,13.01,43.4,1935.1,0.0
site-b,2026-09-05T12:00:00Z,0.621,47.633,24.03,7.63,10.67,14.27,45.1,2000.0,0.0
site-b,2026-09-05T13:00:00Z,0.6233,48.4425,25.06,7.63,10.73,13.82,44.1,1935.1,0.0
site-b,2026-09-05T14:00:00Z,0.626,56.3983,25.15,7.66,11.35,12.01,47.4,1744.5,0.0
site-b,2026-09-05T15:00:00Z,0.6286,55.1153,26.27,7.71,11.27,12.11,45.3,1440.8,0.0
site-b,2026-09-05T16:00:00Z,0.6311,53.075,25.59,7.65,11.22,12.63,49.0,1043.4,0.0
site-b,2026-09-05T17:00:00Z,0.6333,44.728,24.88,7.58,10.63,13.9,47.8,578.4,0.0
site-b,2026-09-05T18:00:00Z,0.6342,16.2687,24.44,7.33,8.15,19.31,45.4,75.8,0.0
site-b,2026-09-05T19:00:00Z,0.6343,0.0,22.64,7.14,6.72,22.18,47.2,0.0,0.0
site-b,2026-09-05T20:00:00Z,0.6345,0.0,21.98,7.14,6.7,22.09,47.0,0.0,0.0
site-b,2026-09-05T21:00:00Z,0.6346,0.0,19.65,7.14,6.88,21.64,44.0,0.0,0.0
site-b,2026-09-05T22:00:00Z,0.6348,0.0,18.42,7.13,6.57,22.19,45.8,0.0,0.0
site-b,2026-09-05T23:00:00Z,0.635,0.0,16.88,7.18,7.24,21.49,47.1,0.0,0.0
site-b,2026-09-06T00:00:00Z,0.6351,0.0,15.87,7.14,6.66,22.13,46.6,0.0,0.0
site-b,2026-09-06T01:00:00Z,0.6353,0.0,15.13,7.15,6.73,22.09,46.2,0.0,0.0
site-b,2026-09-06T02:00:00Z,0.6355,0.0,14.72,7.15,6.82,22.1,46.3,0.0,0.0
site-b,2026-09-06T03:00:00Z,0.6356,0.0,14.68,7.18,6.62,21.07,48.3,0.0,0.0
site-b,2026-09-06T04:00:00Z,0.6358,0.0,14.27,7.16,7.18,21.97,46.5,0.0,0.0
site-b,2026-09-06T05:00:00Z,0.636,0.0,15.45,7.11,7.17,21.16,48.1,0.0,0.0
site-b,2026-09-06T06:00:00Z,0.6366,11.3249,15.88,7.29,7.75,18.94,46.2,71.1,0.0
site-b,2026-09-06T07:00:00Z,0.6384,36.2887,17.0,7.59,10.42,14.07,46.1,574.6,0.0
site-b,2026-09-06T08:00:00Z,0.6408,49.1067,19.0,7.64,11.12,13.04,45.2,1040.8,0.0
site-b,2026-09-06T09:00:00Z,0.6431,48.1935,19.94,7.68,11.41,13.38,47.8,1439.1,0.0
site-b,2026-09-06T10:00:00Z,0.6456,52.6097,21.63,7.68,11.04,12.78,44.4,1743.8,0.0
site-b,2026-09-06T11:00:00Z,0.6477,44.6662,22.72,7.63,10.9,13.49,48.8,1934.9,0.0
site-b,2026-09-06T12:00:00Z,0.6501,49.9715,23.64,7.56,10.49,14.22,47.0,2000.0,0.0
site-b,2026-09-06T13:00:00Z,0.6525,49.1673,24.71,7.65,10.79,12.8,45.9,1934.9,0.0
site-b,2026-09-06T14:00:00Z,0.6549,50.7872,25.38,7.7,11.24,13.29,49.0,1743.8,0.0
site-b,2026-09-06T15:00:00Z,0.6574,52.5508,25.35,7.71,11.37,12.78,49.9,1439.1,0.0
site-b,2026-09-06T16:00:00Z,0.6597,47.6636,25.32,7.67,11.01,13.88,48.8,1040.8,0.0
site-b,2026-09-06T17:00:00Z,0.6619,44.8468,25.21,7.6,10.28,13.41,48.4,574.6,0.0
site-b,2026-09-06T18:00:00Z,0.6626,12.8826,24.2,7.31,7.84,19.69,45.7,71.1,0.0
site-b,2026-09-06T19:00:00Z,0.6628,0.0,22.61,7.16,6.77,21.82,48.4,0.0,0.0
site-b,2026-09-06T20:00:00Z,0.663,0.0,21.52,7.12,6.68,22.56,47.1,0.0,0.0
site-b,2026-09-06T21:00:00Z,0.6631,0.0,19.94,7.16,6.82,21.19,48.5,0.0,0.0
site-b,2026-09-06T22:00:00Z,0.6633,0.0,18.33,7.14,6.9,22.77,46.8,0.0,0.0
site-b,2026-09-06T23:00:00Z,0.6635,0.0,16.9,7.16,6.82,21.91,47.3,0.0,0.0
site-b,2026-09-07T00:00:00Z,0.6637,0.0,16.84,7.15,6.43,21.37,46.2,0.0,0.0
site-b,2026-09-07T01:00:00Z,0.6638,0.0,15.35,7.19,7.03,21.92,48.1,0.0,0.0
site-b,2026-09-07T02:00:00Z,0.664,0.0,14.29,7.18,6.54,21.05,46.4,0.0,0.0
site-b,2026-09-07T03:00:00Z,0.6642,0.0,14.94,7.12,6.5,22.77,46.7,0.0,0.0
site-b,2026-09-07T04:00:00Z,0.6643,0.0,14.87,7.18,7.0,21.4,48.9,0.0,0.0
site-b,2026-09-07T05:00:00Z,0.6645,0.0,14.92,7.1,7.08,22.4,48.6,0.0,0.0
site-b,2026-09-07T06:00:00Z,0.6652,10.6726,16.04,7.31,7.72,19.56,47.3,66.3,0.0
site-b,2026-09-07T07:00:00Z,0.667,36.8039,17.12,7.61,10.31,14.49,47.4,570.9,0.0
site-b,2026-09-07T08:00:00Z,0.6691,44.5907,18.79,7.64,10.9,12.73,50.2,1038.1,0.0
site-b,2026-09-07T09:00:00Z,0.6717,53.8509,19.72,7.7,11.12,13.25,46.3,1437.5,0.0
site-b,2026-09-07T10:00:00Z,0.674,47.7499,20.92,7.7,11.07,12.58,44.1,1743.0,0.0
site-b,2026-09-07T11:00:00Z,0.6761,44.4824,22.38,7.57,10.51,13.98,47.6,1934.7,0.0
site-b,2026-09-07T12:00:00Z,0.6783,44.8698,23.86,7.61,10.32,13.89,45.9,2000.0,0.0
site-b,2026-09-07T13:00:00Z,0.6806,48.1468,24.6,7.66,10.71,14.19,49.2,1934.7,0.0
site-b,2026-09-07T14:00:00Z,0.683,50.5044,25.01,7.67,11.02,12.69,48.9,1743.0,0.0
site-b,2026-09-07T15:00:00Z,0.6855,52.2522,25.27,7.7,11.19,12.32,47.6,1437.5,0.0
site-b,2026-09-07T16:00:00Z,0.6877,45.0295,25.46,7.66,11.06,12.7,49.6,1038.1,0.0
site-b,2026-09-07T17:00:00Z,0.6898,42.0571,24.66,7.57,10.53,14.35,49.1,570.9,0.0
site-b,2026-09-07T18:00:00Z,0.6905,12.6601,23.9,7.26,7.85,19.72,49.5,66.3,0.0
site-b,2026-09-07T19:00:00Z,0.6907,0.0,22.59,7.11,6.92,22.44,46.9,0.0,0.0
site-b,2026-09-07T20:00:00Z,0.6909,0.0,21.35,7.14,6.73,22.23,49.3,0.0,0.0
site-b,2026-09-07T21:00:00Z,0.691,0.0,19.8,7.12,6.72,22.4,49.3,0.0,0.0
site-b,2026-09-07T22:00:00Z,0.6912,0.0,18.9,7.13,6.48,23.02,48.1,0.0,0.0
site-b,2026-09-07T23:00:00Z,0.6914,0.0,17.0,7.15,6.94,22.12,47.6,0.0,0.0
site-b,2026-09-08T00:00:00Z,0.6916,0.0,16.18,7.12,6.82,21.78,48.5,0.0,0.0
site-b,2026-09-08T01:00:00Z,0.6918,0.0,15.2,7.15,6.63,22.25,47.5,0.0,0.0
site-b,2026-09-08T02:00:00Z,0.6919,0.0,14.62,7.14,6.74,22.31,49.7,0.0,0.0
site-b,2026-09-08T03:00:00Z,0.6921,0.0,14.5,7.21,6.7,22.47,49.6,0.0,0.0
site-b,2026-09-08T04:00:00Z,0.6923,0.0,15.25,7.15,6.63,22.33,49.1,0.0,0.0
site-b,2026-09-08T05:00:00Z,0.6925,0.0,15.47,7.12,6.66,22.3,50.0,0.0,0.0
site-b,2026-09-08T06:00:00Z,0.6931,10.1351,16.23,7.34,7.98,20.24,43.9,61.6,0.0
site-b,2026-09-08T07:00:00Z,0.6949,35.9612,17.12,7.64,10.41,14.1,48.2,567.0,0.0
site-b,2026-09-08T08:00:00Z,0.697,42.8285,18.35,7.68,10.91,12.12,48.5,1035.3,0.0
site-b,2026-09-08T09:00:00Z,0.6991,45.0523,19.8,7.71,11.35,12.61,49.9,1435.8,0.0
site-b,2026-09-08T10:00:00Z,0.7014,47.8407,20.84,7.65,11.5,12.89,50.4,1742.2,0.0
site-b,2026-09-08T11:00:00Z,0.7036,44.2854,22.92,7.65,10.45,13.84,47.6,1934.5,0.0
site-b,2026-09-08T12:00:00Z,0.7056,40.6277,23.72,7.61,10.48,13.59,50.6,2000.0,0.0
site-b,2026-09-08T13:00:00Z,0.7079,47.2193,24.21,7.63,10.69,13.67,49.3,1934.5,0.0
site-b,2026-09-08T14:00:00Z,0.7105,54.9248,25.08,7.74,10.86,13.76,47.7,1742.2,0.0
site-b,2026-09-08T15:00:00Z,0.7129,49.8158,25.64,7.74,10.96,12.79,50.1,1435.8,0.0
site-b,2026-09-08T16:00:00Z,0.7151,45.4236,25.39,7.7,11.25,13.65,49.0,1035.3,0.0
site-b,2026-09-08T17:00:00Z,0.717,39.2924,24.22,7.56,10.6,14.28,49.5,567.0,0.0
site-b,2026-09-08T18:00:00Z,0.7177,12.2078,24.12,7.26,8.01,19.3,48.0,61.6,0.0
site-b,2026-09-08T19:00:00Z,0.7179,0.0,22.66,7.13,6.83,21.27,48.1,0.0,0.0
site-b,2026-09-08T20:00:00Z,0.7181,0.0,21.54,7.17,6.52,22.08,48.6,0.0,0.0
site-b,2026-09-08T21:00:00Z,0.7183,0.0,20.33,7.18,7.05,22.55,51.0,0.0,0.0
site-b,2026-09-08T22:00:00Z,0.7185,0.0,19.23,7.11,7.05,22.87,49.8,0.0,0.0
site-b,2026-09-08T23:00:00Z,0.7187,0.0,16.54,7.18,6.82,22.48,53.0,0.0,0.0
site-b,2026-09-09T00:00:00Z,0.7188,0.0,16.12,7.14,6.58,22.24,48.6,0.0,0.0
site-b,2026-09-09T01:00:00Z,0.719,0.0,15.6,7.13,6.55,21.98,47.7,0.0,0.0
site-b,2026-09-09T02:00:00Z,0.7192,0.0,14.6,7.18,6.82,22.14,49.3,0.0,0.0
site-b,2026-09-09T03:00:00Z,0.7194,0.0,14.66,7.15,7.08,22.04,50.8,0.0,0.0
site-b,2026-09-09T04:00:00Z,0.7196,0.0,14.49,7.18,6.67,22.78,49.2,0.0,0.0
site-b,2026-09-09T05:00:00Z,0.7198,0.0,15.03,7.15,7.04,22.64,49.5,0.0,0.0
site-b,2026-09-09T06:00:00Z,0.7203,8.5121,15.99,7.2,7.79,20.76,49.6,56.8,0.0
site-b,2026-09-09T07:00:00Z,0.7223,39.2286,17.8,7.61,10.31,14.06,48.2,563.2,0.0
site-b,2026-09-09T08:00:00Z,0.7243,42.2353,18.81,7.68,11.15,12.47,49.4,1032.6,0.0
site-b,2026-09-09T09:00:00Z,0.7268,51.823,19.99,7.67,11.07,12.35,51.1,1434.2,0.0
site-b,2026-09-09T10:00:00Z,0.7291,46.5722,21.59,7.72,11.22,12.8,48.4,1741.4,0.0
